Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
28.70,24.20,26.43,1.23,0,1399
29.10,20.40,23.55,2.23,0,1400
27.80,23.60,25.01,1.12,0,1401
24.60,20.50,22.53,1.15,0,1402
35.10,19.90,23.66,3.52,0,1403
29.30,21.50,24.09,1.89,0,1404
26.10,22.40,24.10,1.09,0,1405
26,19.30,23.25,1.64,0,1406
27,22.90,25.23,1.33,0,1407
27.30,22.90,25.28,1.31,0,1408
27.30,20.80,23.77,1.66,0,1409
29.30,23.90,25.98,1.44,0,1410
26.90,21.70,24.21,1.36,0,1411
29.50,19.50,22.97,2.76,0,1412
24.80,21.90,23.57,1,0,1413
25.20,20,22.37,1.15,0,1414
29,20.70,24.11,1.97,0,1415
26.20,22.60,24.12,1.07,0,1416
29,23.40,25.73,1.14,0,1417
28.70,22,24.62,1.87,0,1418
29.20,24.40,26.12,1.39,0,1419
25.20,20.40,22.64,1.72,0,1420
25.40,20.60,23.10,1.32,0,1421
27.30,19,23.40,1.78,0,1422
29.20,23.10,25.29,1.82,0,1423
28.30,23.80,25.86,1.14,0,1424
28.80,20.50,22.97,1.87,0,1425
28.20,22.40,24.47,1.62,0,1426
30.90,24.20,26.53,1.61,0,1427
26.20,19.90,23.50,1.47,0,1428
29.60,22.20,24.84,2.07,0,1429
27.80,23.90,26.30,1.12,0,1430
26.80,18.50,22.57,2.03,0,1431
28.40,20.90,24.56,1.65,0,1432
24.60,19.30,22.13,1.26,0,1433
27.30,20.90,23.66,1.55,0,1434
28.30,22.40,25.11,1.38,0,1435
28.30,22.70,25.26,1.74,0,1436
27.20,18.90,23.34,2.07,0,1437
26.40,20.70,23.38,1.55,0,1438
27.10,21.10,25.02,1.55,0,1439
26.80,18.50,22.94,1.90,0,1440
27.60,23.60,25.60,1.11,0,1441
27.20,23.80,25.24,1.06,0,1442
26.90,20.30,23.82,1.45,0,1443
27,23.10,25.02,1.16,0,1444
26.40,20.90,24.12,1.63,0,1445
27.90,20.80,24.54,1.63,0,1446
28.80,23.50,25.74,1.25,0,1447
27.90,21.70,24.10,1.46,0,1448
25.70,22.10,23.85,1.10,0,1449
28.50,22.30,25.90,1.60,0,1450
28.50,20.80,24.75,2.18,0,1451
27.80,23.60,25.96,1.42,0,1452
29.90,22.40,25.46,1.94,0,1453
27.10,21,23.78,1.79,0,1454
25,19.10,22.04,1.68,0,1455
27.10,23.10,25.03,1.30,0,1456
26.50,19.20,22.80,1.98,0,1457
27.80,20.80,24.76,1.86,0,1458
26.20,21.30,23.34,1.32,0,1459
25.10,17.90,21.84,2.10,0,1460
28.10,21.20,24.38,1.84,0,1461
26.60,22.50,24.48,1.26,0,1462
27.50,23.50,25.95,0.99,0,1463
26.20,18.50,22.57,2.02,0,1464
27.90,21.90,24.75,1.72,0,1465
26.70,21.80,24.04,1.47,0,1466
27.30,22.90,24.55,1.32,0,1467
27,20.70,24.06,1.99,0,1468
27.40,22.50,24.89,1.46,0,1469
26.10,20,23.08,1.59,0,1470
27.60,20.10,24.95,1.86,0,1471
31.60,24.60,26.99,2.04,0,1472
26.50,21,23.18,1.47,0,1473
25.90,20.50,23.80,1.33,0,1474
26.10,21.90,24.23,1.04,0,1475
29.10,20.20,24.54,2.35,0,1476
27.10,22,23.97,1.36,0,1477
27.90,21,24.94,1.56,0,1478
25.60,17.80,22.44,2.06,0,1479
30.20,23,25.43,1.88,0,1480
27.40,22.30,24.46,1.36,0,1481
28.60,19.60,23.27,2.04,0,1482
28.70,22.60,25.33,1.60,0,1483
26.50,21.10,24.48,1.19,0,1484
26.50,20.50,23.47,1.65,0,1485
30.10,23.60,26.01,1.48,0,1486
26.40,22.20,24.16,0.96,0,1487
28.50,23.90,26.06,1.22,0,1488
28.30,21.60,25.70,1.58,0,1489
27.50,21.70,24.49,1.74,0,1490
27,20.30,23.46,1.73,0,1491
28,22.70,24.19,1.32,0,1492
29,24.20,26.80,1.21,0,1493
28.90,23.30,26.06,1.71,0,1494
27.30,20.40,23.06,1.91,0,1495
26.20,21.10,24.12,1.43,0,1496
27.30,21.90,24.36,1.61,0,1497
26.10,19.20,23.05,2.17,0,1498
26.10,22,24.10,1.37,0,1499
29,22.60,25.92,1.76,0,1500
27.50,22.60,24.88,1.26,0,1501
28.80,21.20,25.01,2.08,0,1502
29.60,23.70,26.20,1.62,0,1503
27.60,22.10,24.99,1.85,0,1504
27.60,24.30,25.70,0.81,0,1505
35.40,27.10,30.03,2.22,0,1506
26.60,18.20,21.63,2.31,0,1507
24.90,20.80,22.80,1.17,0,1508
26.10,19.70,23.60,1.61,0,1509
26.50,21.30,24.05,1.59,0,1510
24.60,19.10,22.86,1.39,0,1511
29.60,22.80,25.65,1.73,0,1512
29.20,23.90,26.49,1.27,0,1513
30.60,23.30,26.90,1.88,0,1514
29.60,21.60,25.64,2.09,0,1515
25,20.50,22.56,1.32,0,1516
26.70,21.10,23.53,1.30,0,1517
27.60,22.10,24.73,1.48,0,1518
27.20,18.80,23.67,2.36,0,1519
26.40,21.20,23.78,1.20,0,1520
30.60,23.50,27.51,2.37,0,1521
27.80,23.20,25.12,1.32,0,1522
29.90,22,25.35,1.88,0,1523
29,23.60,25.81,1.33,0,1524
27.20,21.20,24.44,1.36,0,1525
26.70,23,24.73,1.03,0,1526
28.20,20.80,23.66,1.75,0,1527
26.80,18,21.81,1.86,0,1528
27.80,22,24.17,1.70,0,1529
25.80,20.10,22.97,1.50,0,1530
25.30,20.70,23.12,1.25,0,1531
26.40,20.20,23.74,1.49,0,1532
25.60,21.40,23.47,1.08,0,1533
25.10,21.10,23.07,1.30,0,1534
27,22.20,24.25,1.21,0,1535
27.70,22.10,24.48,1.30,0,1536
26.40,18.20,23.04,2.05,0,1537
27.10,22.30,25.03,1.46,0,1538
28.50,22.20,25.45,1.70,0,1539
27.40,20.50,24.54,1.85,0,1540
26.70,19.90,24.21,1.52,0,1541
27.60,20.10,23.35,1.90,0,1542
24.60,21.50,23.24,0.98,0,1543
25.50,21,23.90,1.24,0,1544
27.20,19.30,23.29,2.05,0,1545
25.90,18.80,23.46,1.50,0,1546
25.20,20.70,22.87,1.21,0,1547
27,19.60,23.09,2.02,0,1548
28.40,18.10,23.96,2.52,0,1549
26.70,21.80,23.96,1.45,0,1550
28.50,21.80,24.65,1.65,0,1551
27.90,21.40,23.81,2,0,1552
27.70,21.70,25.46,1.41,0,1553
26.70,21.20,23.97,1.52,0,1554
26.10,20.30,22.73,1.25,0,1555
26.70,21.60,23.62,1.50,0,1556
32.90,20.40,25.21,3.09,0,1557
27,22,23.98,1.39,0,1558
28.10,22.90,25.16,1.50,0,1559
27.20,20.80,23.47,1.69,0,1560
25.80,21.90,23.43,1.05,0,1561
27.90,22.50,24.44,1.55,0,1562
26.40,21.30,23.17,1.34,0,1563
25.80,19.90,23.31,1.72,0,1564
26.30,20,23.54,1.70,0,1565
26.20,20.20,23.24,1.55,0,1566
26.30,21.10,23.91,1.48,0,1567
28.30,17.90,22.07,1.95,0,1568
35.20,21.40,25.37,2.99,0,1569
27.60,21.80,24.46,1.50,0,1570
26.40,23,25,0.88,0,1571
29,21,25.70,2.20,0,1572
27.60,23.20,24.92,1.26,0,1573
28.80,23.40,25.20,1.53,0,1574
30.10,22.20,26.17,1.83,0,1575
29.60,23.60,26.17,1.72,0,1576
27.20,21.30,23.80,1.51,0,1577
31.10,22.40,25.79,2.59,0,1578
26,20.80,23.57,1.49,0,1579
27.90,22.60,24.55,1.37,0,1580
29.80,22.90,25.87,1.85,0,1581
27.10,22,23.73,1.15,0,1582
27.20,23.60,25.56,1.20,0,1583
28.10,18.20,24.92,2.43,0,1584
26.90,22,24.43,1.29,0,1585
26.50,21.90,24.63,1.37,0,1586
31.80,22.20,25.28,2.24,0,1587
25.30,21.60,23.60,1.07,0,1588
27.80,22.50,24.81,1.35,0,1589
28.90,21.70,25.28,1.79,0,1590
27,21,23.70,1.71,0,1591
27.60,23.80,26.02,1.02,0,1592
29.30,22,25.52,1.99,0,1593
29.90,20.70,24.89,2.26,0,1594
29.80,25,27.58,1.03,0,1595
28.80,22.50,25.86,1.71,0,1596
32.40,22,25.86,2.54,0,1597
27.20,21.70,24.86,1.42,0,1598
30.40,21.80,26.32,2.34,0,1599
26.10,21,23.36,1.34,0,1600
31.10,20.60,25.59,2.66,0,1601
27.50,22.20,24.62,1.41,0,1602
27.10,23,25.39,1.15,0,1603
27.90,21,24.41,1.70,0,1604
30.40,23,25.92,1.58,0,1605
28.50,23.40,26.54,1.31,0,1606
27.70,19,23.30,1.99,0,1607
25.90,21.40,23.39,1.18,0,1608
27.40,23.60,24.95,1.10,0,1609
30.70,24,26.52,1.72,0,1610
27.20,21.50,24.42,1.68,0,1611
31.40,25.40,27.56,1.63,0,1612
31.70,19.90,26.73,2.91,0,1613
26.70,21.80,23.78,1.43,0,1614
27.10,20.70,24.78,1.40,0,1615
30.30,24.20,27.05,2.03,0,1616
25.80,21.60,24.02,1.32,0,1617
23.10,18.50,21.02,1.18,0,1618
28.80,23.80,26.14,1.48,0,1619
25.10,19.20,21.79,1.60,0,1620
28,22,24.47,1.74,0,1621
