Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
8.40,5.50,7.39,0.78,0,694
10,5.20,7.59,1.23,0,695
9.30,5.40,7.83,1,0,696
10,7,8.17,0.81,0,697
10.30,6.20,7.96,1.11,0,698
9.80,7,8.29,0.69,0,699
11.80,7.20,8.73,1.22,0,700
11.90,7.40,8.96,1.18,0,701
9.20,6.50,7.93,0.70,0,702
10,6.70,8.38,0.83,0,703
23.20,7.10,9.28,3.38,0,704
9.80,5.90,7.78,1.08,0,705
10.10,5.80,7.79,1.10,0,706
10.10,5.60,8.15,1.48,0,707
9.70,6.30,8.16,0.84,0,708
19.30,7.40,9.11,2.54,0,709
9.50,6.20,8.06,0.89,0,710
9.60,6.40,7.69,0.73,0,711
10.60,5.90,8.15,1.10,0,712
10.50,5.80,8.16,1.21,0,713
9.80,6.40,7.64,0.85,0,714
9.70,6.40,7.74,0.85,0,715
12.30,5.30,8.50,1.58,0,716
10.50,6,7.51,1.12,0,717
10,5.90,7.61,1.10,0,718
13,6.20,8.41,1.73,0,719
9,6.50,7.62,0.75,0,720
18.10,7.10,9.26,2.27,0,721
11.60,7.60,8.68,0.98,0,722
9.10,5.60,7.25,0.90,0,723
9.40,6.30,7.41,0.85,0,724
10.10,5.90,7.39,1.33,0,725
9.60,6,7.59,0.92,0,726
8.90,5.40,6.88,0.92,0,727
7.30,4.50,5.96,0.71,0,728
9.70,4.90,6.76,1.46,0,729
16.60,4.20,6.97,2.49,0,730
8.80,6,7.18,0.84,0,731
9.40,5.30,7.15,1.29,0,732
10,5.60,7.10,1.06,0,733
7.30,5.80,6.53,0.38,0,734
9.50,5,6.95,1.34,0,735
9.30,5.70,7.17,0.87,0,736
9.50,5.70,7.35,0.89,0,737
11.60,6,7.53,1.20,0,738
8.90,5.50,6.67,0.80,0,739
13,5,6.91,1.96,0,740
7.70,4.90,6.45,0.80,0,741
9.20,4.80,7.16,1.01,0,742
9.60,5,7.09,1.28,0,743
10.20,5.20,7.34,1.41,0,744
9.10,5.30,6.95,1.15,0,745
10,5.30,7.57,1.50,0,746
11.10,5.60,7.69,1.35,0,747
7.90,4.60,6.25,0.78,0,748
10.60,4.70,7.19,1.68,0,749
9.40,5,6.41,1.26,0,750
13.10,5.20,7.49,1.65,0,751
11.80,6.90,8.99,1.12,0,752
13.20,6.10,8.02,1.46,0,753
8.90,6.70,7.99,0.63,0,754
14.70,6,8.68,1.96,0,755
14.30,6.90,9.07,2.06,0,756
28.30,7.70,12.58,5.84,0,757
10.90,8.10,9.49,0.80,0,758
10.30,7.80,9.27,0.61,0,759
28.50,8.20,11.31,4.34,0,760
11.40,8.30,9.41,0.89,0,761
11.70,6.80,8.69,1.15,0,762
11.50,6.70,9.02,1.24,0,763
12.80,6,8.95,1.53,0,764
13.20,7.40,8.83,1.24,0,765
10.70,7,8.49,0.84,0,766
22.10,7.50,10.62,3.84,0,767
19,7.60,9.65,2.67,0,768
7.90,5.60,6.66,0.60,0,769
8.60,4.80,6.50,1.09,0,770
8.60,5,6.91,1.08,0,771
8.30,5.90,7,0.68,0,772
9.50,5.30,6.72,1.07,0,773
14,5.60,7.93,1.90,0,774
8.90,4.60,6.30,1.23,0,775
10.30,4.10,6.61,2.01,0,776
30.10,5.30,8.41,5.23,0,777
8.60,4.50,6.90,1.03,0,778
16.40,4.80,6.82,2.48,0,779
9.40,4.60,6.47,1.45,0,780
7.60,5.70,6.19,0.51,0,781
10.30,5.20,6.76,1.19,0,782
10.10,5.80,7.49,1.25,0,783
7.90,4.70,6.55,0.85,0,784
10.40,4.60,6.93,1.61,0,785
9.40,5.10,6.96,1.09,0,786
7,5.30,5.94,0.53,0,787
8.90,4.70,6.60,1.14,0,788
17.70,5.20,7.72,2.51,0,789
8.50,6.10,7.02,0.65,0,790
9.80,5,7.40,1.26,0,791
8,4,6.72,0.93,0,792
8.10,5.80,7,0.69,0,793
20.60,5.20,7.51,3.30,0,794
18.60,5.90,8.09,2.65,0,795
8.10,4,6.44,1.26,0,796
10.60,3.70,6.87,1.80,0,797
9,3.80,6.19,1.50,0,798
8.30,5.60,6.83,0.83,0,799
13.10,4.60,7.28,1.92,0,800
10.30,4.30,6.62,1.47,0,801
7.10,4.40,5.61,0.70,0,802
12.90,4.50,6.38,1.95,0,803
8.20,5.30,6.37,0.81,0,804
7,4.70,6.06,0.55,0,805
10.30,5.10,6.74,1.34,0,806
10.70,5.40,7.14,1.34,0,807
6.50,4.20,5.40,0.66,0,808
9.90,4.70,6.94,1.25,0,809
31.50,5.50,8.37,5.56,0,810
6.90,4.30,5.67,0.81,0,811
9.40,3.70,6.83,1.54,0,812
16.80,5.90,8.21,2.30,0,813
8.80,4.30,6.60,1.38,0,814
10.40,4.70,7.68,1.67,0,815
12.70,5.90,8.33,1.48,0,816
7.70,5.70,6.73,0.54,0,817
10.70,5.50,7.84,1.45,0,818
7.70,4.80,6.63,0.84,0,819
9.80,4.80,6.99,1.31,0,820
11.80,5.60,8.03,1.67,0,821
9.20,5.30,7.11,1.20,0,822
10.20,6.10,8.17,1.43,0,823
28,6.30,8.57,4.66,0,824
8.90,5.60,7,0.99,0,825
10.90,5.70,7.81,1.22,0,826
10.50,6,8.17,1.26,0,827
8.30,5.10,7.06,0.81,0,828
11.40,4.30,7.54,1.52,0,829
8.30,4.70,6.75,0.93,0,830
8.50,4.90,6.65,0.86,0,831
10.50,4.20,7.25,1.68,0,832
9.80,5.10,7.34,1.25,0,833
8.20,4.50,6.53,0.88,0,834
9.90,5.30,7.32,1.27,0,835
10.50,4.70,7.13,1.37,0,836
8.20,5.10,6.35,0.71,0,837
9.90,6.40,7.59,0.97,0,838
21.40,4.40,7.84,3.58,0,839
9.70,6.20,7.34,0.90,0,840
9.70,4.50,7.18,1.34,0,841
11.10,5.80,7.24,1.17,0,842
10.30,5.30,7.51,1.52,0,843
8.20,4,6.47,1.10,0,844
13.40,5.60,8.15,1.96,0,845
16.70,3.80,7.40,2.95,0,846
9.10,4.10,6.94,1.38,0,847
9.70,4.60,6.76,1.40,0,848
11.80,5.20,7.20,1.64,0,849
7.60,4.60,6.05,0.68,0,850
13.80,3.90,7.26,2.43,0,851
25.90,4.40,7.45,4.57,0,852
9.20,5,6.83,1.14,0,853
7.90,4.20,6.18,1.04,0,854
9.60,4.40,6.74,1.51,0,855
9.80,6.50,7.83,0.88,0,856
7.70,5.50,6.66,0.76,0,857
13.10,4.70,7.42,1.81,0,858
9.50,5.40,7.26,1.21,0,859
8,5.30,6.28,0.64,0,860
9.40,4.50,7.23,1.36,0,861
9.10,5.70,6.84,0.92,0,862
6.90,5.30,5.93,0.46,0,863
10.30,4.60,7.35,1.60,0,864
10.60,6,7.55,1.28,0,865
7.20,5.30,6.43,0.60,0,866
7.80,5.70,6.75,0.68,0,867
9.50,4.80,7.32,1.38,0,868
11.70,5.80,7.78,1.53,0,869
8.60,5.20,6.40,0.84,0,870
10.30,4.60,6.86,1.41,0,871
29.50,5.90,8.26,5.05,0,872
7.90,5.50,6.74,0.86,0,873
9.70,5,7.40,1.21,0,874
11.10,5.90,8.11,1.18,0,875
7.30,5,6.13,0.59,0,876
7.90,5,6.45,0.81,0,877
9.80,5,7.25,1.28,0,878
12.50,4.80,7.89,1.52,0,879
7.20,4.60,5.91,0.61,0,880
8.70,5.10,6.71,1.05,0,881
25.10,5.40,8.39,5.35,0,882
6.40,4,5.23,0.58,0,883
8,4,5.88,0.97,0,884
8.30,5,6.32,0.96,0,885
8.60,4,6.61,1.06,0,886
7.90,5.40,6.61,0.68,0,887
9.50,5.10,7.59,1.14,0,888
8.40,5.50,6.86,0.79,0,889
13.70,5.70,7.95,1.73,0,890
10.60,5.30,7.21,1.51,0,891
6.80,4,5.51,0.79,0,892
8.40,4.30,6.37,1.07,0,893
11.40,4.60,6.78,1.60,0,894
7.50,3.70,5.70,1.18,0,895
8.50,3.80,6.25,1.14,0,896
11.10,4.20,6.50,1.85,0,897
9,5,7.49,1.13,0,898
29,4.90,8.57,5.20,0,899
12.20,5.90,8.61,1.61,0,900
8.30,4.10,6.50,0.99,0,901
16.40,5.40,7.05,2.36,0,902
24.40,3.80,8.25,4.34,0,903
7.50,5,6.46,0.79,0,904
8.90,5.30,6.77,1.12,0,905
21.60,4.90,8.65,3.73,0,906
7.80,4.10,5.86,1.02,0,907
10.90,5.10,7.21,1.31,0,908
10.70,5.50,7.27,1.16,0,909
8.30,4.50,6.44,1.12,0,910
26.70,4.70,8.18,4.50,0,911
7.90,3.20,5.67,1.31,0,912
7.80,3.90,5.89,1.21,0,913
8.90,3.40,6.10,1.45,0,914
7.70,4,6.31,0.95,0,915
8.90,3.20,5.97,1.30,0,916
24.80,3.50,7.43,4.66,0,917
7.60,5.10,5.92,0.64,0,918
8.90,4.50,5.68,1.07,0,919
14.60,5.20,7.26,1.95,0,920
12.20,6.80,8.30,1.29,0,921
7.80,4.90,6.13,0.79,0,922
9.90,5.70,6.95,1.06,0,923
9.10,5,6.66,0.90,0,924
9,5.70,7.76,0.79,0,925
10.70,6.30,7.92,0.87,0,926
12.70,7.20,8.76,1.44,0,927
8.30,5.70,7.13,0.63,0,928
10.30,5.50,7.71,0.98,0,929
9.90,6.80,8.08,0.88,0,930
9.60,6.20,8.13,0.95,0,931
15.60,5.50,7.44,2.21,0,932
22.90,6.20,8.86,3.50,0,933
9.10,5.20,7.40,1.12,0,934
16.80,6.20,7.93,2.24,0,935
11.30,5.80,8.21,1.24,0,936
9,5.40,7.50,0.89,0,937
9.50,6,7.74,1.03,0,938
10.40,5.40,8.26,1.22,0,939
16.10,6.30,8.04,2.07,0,940
9.50,5.10,7.88,1.02,0,941
13,6.90,8.70,1.46,0,942
9.40,6.60,7.95,0.78,0,943
9.60,6.40,7.69,0.90,0,944
13.40,6.90,8.99,1.55,0,945
8.80,5.70,7.60,0.74,0,946
9.60,6.70,8.29,0.99,0,947
9.30,5.80,8.03,0.88,0,948
9.20,5.70,7,0.88,0,949
9.50,6.30,8.12,0.92,0,950
19.90,6.60,9.30,2.88,0,951
8.80,6,7.70,0.69,0,952
10.60,7,8.58,1.04,0,953
21.60,7.20,9.23,3.02,0,954
8.70,6.40,7.74,0.66,0,955
10.80,6.50,8.52,1.03,0,956
12.10,6.70,8.61,1.24,0,957
7.80,4.70,6.58,0.84,0,958
10,4.20,7.60,1.33,0,959
22.80,5.30,8.20,3.66,0,960
9.60,4.80,6.53,1.58,0,961
9.10,5.70,8.13,0.94,0,962
11.70,5.80,8.03,1.48,0,963
8.90,5.80,7.42,0.88,0,964
11.10,5.60,7.47,1.27,0,965
14.30,6.40,8.07,1.80,0,966
8.30,6.30,7.27,0.56,0,967
10.40,5.70,8.25,1.45,0,968
26.30,6.90,10.81,5.63,0,969
7.70,5,6.47,0.76,0,970
9.50,7.30,8.16,0.61,0,971
8.20,6.10,7.43,0.68,0,972
9.50,6.10,7.72,0.95,0,973
8.80,5.30,6.84,0.99,0,974
9,5.50,6.66,0.95,0,975
9.80,4.70,6.76,1.15,0,976
7.20,4.30,6.05,0.73,0,977
8.50,5.90,7.19,0.63,0,978
14.70,5.80,7.43,1.90,0,979
9.60,5,7.17,1.34,0,980
9.30,4.70,7.58,0.97,0,981
8.60,4.40,6.94,0.92,0,982
9.20,5,6.63,1.17,0,983
9.30,5.20,6.59,1.05,0,984
8.50,4.50,6.80,0.90,0,985
9,6.30,7.29,0.73,0,986
10.10,6.10,7.61,0.98,0,987
8.80,5.90,7.04,0.80,0,988
7.90,5.30,6.70,0.75,0,989
8.30,5.10,6.33,0.85,0,990
7.90,5.30,6.62,0.68,0,991
7.50,4.40,6.06,0.90,0,992
8.50,5.50,6.98,0.86,0,993
8.10,5.80,7.24,0.68,0,994
9,5.70,7.49,0.70,0,995
8,5.80,7.01,0.62,0,996
8.50,4.70,6.32,1.13,0,997
7.60,5.20,6.16,0.58,0,998
8.20,4.50,6.25,0.93,0,999
7.40,5,6.02,0.61,0,1000
8.20,5.50,7,0.69,0,1001
8.70,6.10,7.27,0.75,0,1002
9.40,6.30,7.36,0.73,0,1003
10.30,5.80,7.41,1.02,0,1004
9.60,6.40,7.72,0.79,0,1005
8.30,6,7.02,0.57,0,1006
7.40,5.60,6.48,0.55,0,1007
7.40,5.10,6.31,0.67,0,1008
7.90,5.10,6.35,0.74,0,1009
8.20,5.40,6.57,0.68,0,1010
8,3.70,6.49,1.01,0,1011
7.70,5.50,6.44,0.58,0,1012
5.90,3.10,4.35,0.77,0,1013
5.80,2.80,4.62,0.72,0,1014
6.30,3.50,4.61,0.72,0,1015
6.10,3,4.64,0.84,0,1016
5.60,2.30,4.08,0.90,0,1017
14.70,3.90,5.28,2.30,0,1018
6.60,3.20,5.02,0.85,0,1019
6.40,3.20,4.64,0.85,0,1020
5.70,3.30,4.64,0.67,0,1021
5.90,3.30,4.89,0.60,0,1022
6.90,2.70,4.67,1.04,0,1023
5.60,3.10,4.47,0.72,0,1024
6.20,3,4.62,0.88,0,1025
6,3.60,4.59,0.68,0,1026
6.50,3.10,4.84,0.91,0,1027
7.10,4.70,5.95,0.56,0,1028
7.30,5.30,6.36,0.59,0,1029
8.40,4.70,6.21,0.96,0,1030
9,5,6.63,0.81,0,1031
28.90,4.40,7.72,5.06,0,1032
7.70,5.30,6.18,0.75,0,1033
7,5,6.08,0.67,0,1034
14.80,5,6.99,2.01,0,1035
6.30,3,4.57,0.89,0,1036
6.70,3,4.45,0.89,0,1037
5.90,2.80,4.33,1.01,0,1038
6,3.70,4.79,0.62,0,1039
5.60,3.40,4.32,0.57,0,1040
6.30,1.80,3.96,1.18,0,1041
5.60,1.80,4.38,1.05,0,1042
5.90,3,4.34,0.84,0,1043
6.10,3.40,4.78,0.68,0,1044
13,2.80,4.59,2.18,0,1045
5.20,3.30,4.20,0.53,0,1046
4.80,3.20,4.08,0.46,0,1047
6.10,2.90,4.73,0.80,0,1048
6.10,2.10,3.89,1.05,0,1049
6.10,2.70,3.93,0.76,0,1050
5.20,2.50,4.15,0.77,0,1051
5.40,2.20,3.96,0.87,0,1052
10.10,6,7.24,0.99,0,1053
9.10,5.50,7.10,1.01,0,1054
8.60,6.20,7.02,0.67,0,1055
9.30,6.10,7.30,0.84,0,1056
9.10,6.10,6.91,0.64,0,1057
9.40,6.50,7.82,0.68,0,1058
9,5.30,6.73,0.87,0,1059
11.40,6.20,7.64,1.16,0,1060
8.40,5.60,6.88,0.70,0,1061
9.10,5.50,7.13,0.84,0,1062
8.80,5.70,6.74,0.81,0,1063
8.60,6.50,7.37,0.59,0,1064
8.10,5.20,6.47,0.79,0,1065
8.20,4.90,7.11,0.82,0,1066
11.60,5,6.28,1.35,0,1067
9.40,6,7.73,0.97,0,1068
7.80,5.80,6.96,0.52,0,1069
8.70,6.10,7.19,0.66,0,1070
7.80,5.50,6.68,0.61,0,1071
9.80,6.70,8,0.77,0,1072
8.40,6,7.02,0.60,0,1073
8.40,5.90,7.54,0.59,0,1074
8.40,6.20,7.21,0.65,0,1075
8.40,5.80,7.19,0.78,0,1076
8.90,6.30,7.36,0.83,0,1077
8.60,5.70,6.98,0.71,0,1078
9.30,6.10,7.52,0.88,0,1079
9.90,5.70,7.07,0.95,0,1080
8.70,5.40,6.93,0.91,0,1081
8.80,6.20,7.44,0.71,0,1082
8.50,6.30,7.38,0.66,0,1083
9.10,6.30,7.63,0.73,0,1084
8.90,6.20,7.46,0.68,0,1085
7.60,5.70,6.82,0.58,0,1086
11.30,5,6.95,1.58,0,1087
7.70,4.20,5.82,0.92,0,1088
10.30,6,7.64,1.10,0,1089
10.10,5.80,7.32,1,0,1090
8.90,5.60,7.30,1.16,0,1091
13.30,5.90,7.91,1.47,0,1092
8.50,6.20,7.38,0.62,0,1093
17.50,5.30,7.99,2.64,0,1094
9,5.40,7.19,0.88,0,1095
8.10,5.50,6.83,0.56,0,1096
9.40,4.90,6.82,1.51,0,1097
28.50,6.60,9.28,4.72,0,1098
14.10,5.80,7.34,1.74,0,1099
9.40,5.40,6.93,1.06,0,1100
24.90,4.10,7.97,4.18,0,1101
9.10,5.30,6.99,1.04,0,1102
8.50,5.10,6.39,0.91,0,1103
22.50,4.20,6.94,3.85,0,1104
8.30,5.50,6.72,0.82,0,1105
8,4.90,6.54,0.77,0,1106
7.80,4.50,6.33,0.90,0,1107
7.30,4.70,6.05,0.77,0,1108
9.80,5,7.44,0.93,0,1109
8.50,6.10,7.30,0.69,0,1110
9.30,6,7.27,0.76,0,1111
8.20,5.40,7.09,0.77,0,1112
8.60,6.20,7.21,0.68,0,1113
9.20,6.60,7.70,0.60,0,1114
12.90,6.10,7.87,1.43,0,1115
36.90,5.30,8.54,6.73,0,1116
7,4.30,5.55,0.64,0,1117
24.30,3.90,6.90,4.19,0,1118
8,4,5.52,1.07,0,1119
10.80,3.20,6.40,1.91,0,1120
19.50,4.90,6.88,3.17,0,1121
6.60,4.50,5.60,0.59,0,1122
7.70,3.40,5.94,1.28,0,1123
14.50,6.30,7.93,1.72,0,1124
6.70,3.10,5.65,0.93,0,1125
10.10,4.10,6.37,1.54,0,1126
10.10,5.70,7.65,1.20,0,1127
25.20,2.80,6.26,4.60,0,1128
9.10,1.90,5.04,2.07,0,1129
12.70,4,6.78,1.82,0,1130
6.80,3.80,5.38,0.85,0,1131
7.90,3.90,5.99,1.19,0,1132
8,4.20,5.97,0.91,0,1133
7,4.60,5.98,0.64,0,1134
7.70,3.70,5.79,1.18,0,1135
25.40,5.10,7.49,4.31,0,1136
6.40,4.70,5.40,0.48,0,1137
9.20,4.10,6.27,1.30,0,1138
22.50,4.70,7.39,4.27,0,1139
8.20,4.40,5.81,1.15,0,1140
8.20,2.80,5.54,1.49,0,1141
7.40,3.50,5.24,1.33,0,1142
6.10,3.80,5.23,0.55,0,1143
10.50,4.70,6.75,1.79,0,1144
8.10,4.10,6.16,1.07,0,1145
10.90,3.80,5.65,1.61,0,1146
10.10,3.90,6.77,2.05,0,1147
9.70,3.20,6.64,1.60,0,1148
7.90,4.60,5.80,1.03,0,1149
11.30,3.60,6.47,1.96,0,1150
10.90,5.20,7.50,1.57,0,1151
8.40,4.40,5.84,0.98,0,1152
10.60,4.20,6.27,1.80,0,1153
18.40,5.80,9.24,3.84,0,1154
7.90,5,6.37,0.85,0,1155
23.60,3.50,7.73,4.52,0,1156
15.60,5.50,8.52,3.08,0,1157
6.30,3.80,5.55,0.64,0,1158
8.30,4.30,6.11,1.07,0,1159
11.50,5,7.58,1.64,0,1160
8.60,3.90,5.87,1.42,0,1161
14.40,5.10,6.97,2.26,0,1162
22.80,5.90,9.08,4.08,0,1163
6.40,2.60,4.68,0.99,0,1164
8,3.80,5.80,1.05,0,1165
10.70,5.10,6.65,1.56,0,1166
7.70,4.10,5.91,0.88,0,1167
11.40,3.90,6.63,1.52,0,1168
8.90,4.70,5.75,0.93,0,1169
7.40,3.70,5.70,0.82,0,1170
7.60,3.10,5.85,1.25,0,1171
10.10,4.10,6.83,1.34,0,1172
8.60,6.50,7.62,0.57,0,1173
14.90,6.90,9.64,2.33,0,1174
10.60,7.10,8.89,0.87,0,1175
8.70,6.10,7.75,0.71,0,1176
12.40,7.20,9.17,1.25,0,1177
10.80,7.20,8.66,0.99,0,1178
12.20,6.50,8.03,1.21,0,1179
30.20,6.50,9.30,4.99,0,1180
11,7.10,8.96,1.23,0,1181
9.40,6.50,8.05,0.77,0,1182
12,6.40,8.80,1.29,0,1183
12.50,7.40,9.02,1.40,0,1184
9,5,7.86,0.90,0,1185
10.20,5.20,7.31,1.23,0,1186
12.20,6.80,8.87,1.41,0,1187
9.60,5,7.52,1.05,0,1188
9.10,5.50,7.43,0.91,0,1189
8.40,4.70,6.44,0.99,0,1190
12,6.20,7.60,1.37,0,1191
21.90,5.80,9.42,3.93,0,1192
9.20,4.30,7.04,1.07,0,1193
9,5.90,7.33,0.85,0,1194
10,5.80,7.65,1.17,0,1195
8.40,5,6.66,0.76,0,1196
11.20,5,7.19,1.58,0,1197
11.90,6.20,7.89,1.17,0,1198
9.10,5.10,6.73,1.04,0,1199
14.20,5.20,7.99,2.39,0,1200
33.80,5.10,9.95,6.66,0,1201
8.10,5.70,6.89,0.74,0,1202
8.50,5.30,6.93,0.83,0,1203
9.10,4.80,7.24,1.14,0,1204
9.30,5.70,6.94,0.84,0,1205
8.60,5.30,7.06,0.87,0,1206
13.50,5.80,7.48,1.67,0,1207
9.80,4.70,6.97,1.36,0,1208
9.80,5.50,7.66,1.13,0,1209
16.80,6.30,9.10,2.26,0,1210
8.20,5.90,6.88,0.57,0,1211
9.70,6.20,7.30,0.88,0,1212
16.20,6.60,8.58,1.96,0,1213
8.30,4.60,6.24,0.90,0,1214
8,5.60,7.05,0.61,0,1215
8.60,6,7.57,0.74,0,1216
7.50,5.10,6.09,0.66,0,1217
23.50,4.60,7.88,4,0,1218
9.40,6,7.43,0.97,0,1219
8.50,5.30,6.84,0.71,0,1220
9.10,4.90,6.81,1.21,0,1221
9.90,5.60,7.29,0.97,0,1222
7.80,5.50,6.37,0.61,0,1223
8.70,5.70,6.86,0.86,0,1224
14.50,5.50,7.55,1.92,0,1225
8.70,5.60,6.87,0.82,0,1226
10.40,5.90,7.05,0.99,0,1227
9.10,5.40,7.55,0.86,0,1228
7.70,5.40,6.60,0.65,0,1229
7.50,5.10,6.55,0.71,0,1230
8.80,5.80,6.98,0.97,0,1231
7.20,5.20,6.44,0.60,0,1232
9.50,5.30,6.90,1.08,0,1233
8.30,5,6.76,1.02,0,1234
7,4.90,5.96,0.56,0,1235
8.20,4.70,6.70,0.91,0,1236
38.80,5.60,8.20,7.23,0,1237
9.30,6.30,7.68,0.90,0,1238
9.30,6.40,8.04,0.88,0,1239
10.60,7.20,8.42,0.95,0,1240
8.50,5.70,7.30,0.83,0,1241
9.80,6.70,8.21,0.78,0,1242
10.10,5.50,8.26,1.13,0,1243
7.20,4.80,6.24,0.64,0,1244
10.80,5.40,7.53,1.21,0,1245
8.60,5.10,6.72,0.97,0,1246
8.70,5.30,6.65,0.93,0,1247
8,5.10,6.46,0.81,0,1248
8.60,5.40,6.76,0.87,0,1249
9.20,5.80,7.03,0.89,0,1250
9.80,6.70,8.14,0.90,0,1251
9.50,6,7.42,0.81,0,1252
8.80,6.40,7.47,0.62,0,1253
14.10,6.30,8.35,2.06,0,1254
9.70,6.10,7.72,0.82,0,1255
8,4.50,6.43,0.93,0,1256
11.10,5.40,7.55,1.41,0,1257
14,6,7.84,1.84,0,1258
8,5.10,6.60,0.71,0,1259
13,5.70,7.38,1.57,0,1260
23.30,5.70,8.48,3.59,0,1261
8.30,5.90,7.31,0.71,0,1262
20.10,6.70,9.56,2.82,0,1263
10.70,7.10,8.62,1,0,1264
8.80,6.50,7.65,0.57,0,1265
10,7.20,8.01,0.70,0,1266
10.10,6.20,8.45,0.99,0,1267
7.90,5.80,6.86,0.63,0,1268
9.30,5,7.16,1.15,0,1269
15.60,6.20,8.50,1.95,0,1270
9.70,6.10,7.96,0.89,0,1271
7.70,5.60,6.42,0.63,0,1272
9.60,4.80,6.90,1.28,0,1273
9.70,5.60,7.28,0.98,0,1274
9.40,6.70,7.97,0.74,0,1275
10.10,7,8.70,0.82,0,1276
10.90,6.60,8.78,1.23,0,1277
9.90,6.50,8.10,0.77,0,1278
9.90,6.70,8.67,0.84,0,1279
11.20,7.20,9.43,1.23,0,1280
9.10,6.80,8,0.65,0,1281
8.10,5.80,6.76,0.49,0,1282
11.50,6.30,8.41,1.25,0,1283
11.90,7.20,8.37,0.96,0,1284
8.80,5.40,7.10,0.90,0,1285
9.70,5.80,7.37,1.06,0,1286
9.60,7.30,8.44,0.70,0,1287
9.20,6.80,7.88,0.71,0,1288
9.50,6,7.97,0.97,0,1289
11.90,6.70,9.09,1.17,0,1290
9.40,6.20,7.80,0.70,0,1291
9.80,6.60,8.67,0.81,0,1292
8.80,6.10,7.46,0.68,0,1293
10.80,5.60,7.33,1.13,0,1294
9.30,6.70,8.01,0.76,0,1295
8.10,6.60,7.43,0.53,0,1296
8.90,6.30,7.58,0.68,0,1297
7.30,4.60,5.80,0.65,0,1298
8.50,4.60,6.76,1.06,0,1299
19.80,4.70,7.13,3.22,0,1300
9.30,4.20,5.90,1.09,0,1301
8.60,5.10,6.81,0.80,0,1302
10,6,7.51,0.95,0,1303
12.10,5.40,7.62,1.38,0,1304
9.20,5.80,7.43,0.96,0,1305
9.10,5.60,7.28,1.03,0,1306
8.20,5.30,6.81,0.76,0,1307
8.20,5,6.67,0.99,0,1308
15.30,6.10,8.76,2.29,0,1309
10.50,5.30,7.51,1.08,0,1310
8,4,5.70,0.85,0,1311
9.90,6.20,7.51,1.09,0,1312
9.30,6,7.41,0.99,0,1313
8.10,5.40,6.70,0.90,0,1314
9.70,5.50,7.54,1.04,0,1315
25.30,6.50,8.85,4.02,0,1316
8.40,5.40,6.48,0.79,0,1317
10.10,6.10,7.92,1.26,0,1318
11.30,6,7.94,1.35,0,1319
9,5.90,7.01,0.65,0,1320
14.10,5.10,7.53,2.36,0,1321
9.80,5.20,7.88,1.33,0,1322
6.40,5.10,5.85,0.44,0,1323
9.90,4.90,6.71,1.12,0,1324
9.30,5.70,7.33,1,0,1325
8.90,5.70,7.06,0.74,0,1326
9.30,6,7.69,0.96,0,1327
9.60,5.60,7.79,0.97,0,1328
8.30,5.90,7,0.80,0,1329
8.70,5.60,7.55,0.80,0,1330
10.80,4.90,7.79,1.21,0,1331
7.90,5.40,6.60,0.79,0,1332
8.90,6,7.32,0.85,0,1333
7.80,5,6.70,0.77,0,1334
9,5.50,7.07,0.97,0,1335
15.80,6.30,8.45,2.37,0,1336
9.10,5.30,6.79,0.93,0,1337
8.40,6.40,7.31,0.65,0,1338
9.10,5.40,7.20,0.96,0,1339
7.90,5.50,6.61,0.68,0,1340
10.50,5.60,7.49,1.22,0,1341
7.90,5.40,6.59,0.72,0,1342
10,6.30,7.60,0.92,0,1343
10.90,6.60,8.13,1.08,0,1344
9.80,7.30,8.68,0.71,0,1345
7.90,4.60,6.41,0.78,0,1346
11.50,6,8.10,1.44,0,1347
10.10,7.10,8.26,0.90,0,1348
12.10,6.40,7.95,1.51,0,1349
19.30,4.90,6.90,3,0,1350
9.40,5.90,7.04,0.80,0,1351
8.10,5.30,6.53,0.85,0,1352
9,5.40,7.17,1.01,0,1353
9.20,5.40,7.23,0.90,0,1354
10.70,6.30,8.32,1.31,0,1355
7.80,4.70,6.69,0.90,0,1356
10,3.90,7.48,1.33,0,1357
7.70,5.30,6.46,0.65,0,1358
10.40,5.30,7.66,1.23,0,1359
9.60,5.40,7.11,1.02,0,1360
8.20,5.60,7.19,0.81,0,1361
8.90,6.60,7.69,0.77,0,1362
7,3.50,5.09,0.74,0,1363
17.80,5.20,7.65,2.59,0,1364
8,5.70,6.66,0.74,0,1365
7.60,3.90,6.25,0.89,0,1366
7.90,5.30,6.47,0.77,0,1367
14.50,5.90,7.80,1.84,0,1368
7.70,5.10,6.56,0.65,0,1369
14.40,6.20,7.75,1.74,0,1370
13.20,5.90,7.92,1.50,0,1371
7.50,4.70,6.26,0.85,0,1372
9.40,6.10,7.65,0.93,0,1373
13.70,6,7.83,1.67,0,1374
8.70,5.30,7.51,0.71,0,1375
10.60,6.60,8.51,1.17,0,1376
29.60,7.70,9.92,4.72,0,1377
8.60,5.90,7.28,0.68,0,1378
10.20,7.30,8.30,0.83,0,1379
10.80,7,8.86,0.92,0,1380
8.20,5,6.60,0.91,0,1381
9.40,5.60,7.29,1,0,1382
9.90,5.90,7.45,1.01,0,1383
8.10,5.40,6.45,0.73,0,1384
9.10,6.20,7.83,0.85,0,1385
10.40,6.40,8.05,1.10,0,1386
8.70,5.60,6.88,0.83,0,1387
9.40,6.90,7.99,0.69,0,1388
