Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
13.60,8.20,10.49,1.52,0,1400
11.60,8.70,9.98,0.94,0,1401
13.10,8.90,10.45,1.32,0,1402
11.90,7.70,9.69,1.41,0,1403
11.20,7.60,9.70,1.03,0,1404
13.20,8.60,10.88,1.11,0,1405
14.10,9.80,11.14,1.06,0,1406
12.80,8.60,10.23,1.03,0,1407
13.60,9.10,11.56,1.35,0,1408
13,7.80,10.49,1.54,0,1409
13.20,9,10.63,0.97,0,1410
12.50,8.70,10.58,0.96,0,1411
13,7.60,10.28,1.41,0,1412
11.80,7.80,10.14,1.02,0,1413
13.60,5.50,8.51,1.62,0,1414
12.80,8.60,10.90,1.16,0,1415
16.60,5.70,8.25,2.18,0,1416
13.20,8.50,10.22,1.45,0,1417
11.80,6.50,9.35,1.40,0,1418
12.40,8.10,10.47,1.06,0,1419
12.10,7.90,9.73,1.20,0,1420
13.90,7.90,10.19,1.32,0,1421
10.80,8.50,9.73,0.77,0,1422
13.40,8.90,10.98,1.06,0,1423
13.10,9.40,11.08,1.12,0,1424
13.90,7.20,10.54,1.62,0,1425
11.60,8.20,9.75,0.91,0,1426
13.30,10,10.91,0.74,0,1427
14,8.80,10.37,1.23,0,1428
13.10,8.70,10.69,1.18,0,1429
13.20,9.40,11.30,1.07,0,1430
14.20,9.80,11.97,1.40,0,1431
13.60,8.50,10.70,1.45,0,1432
13.10,8.50,10.88,1.18,0,1433
13.40,8.30,10.69,1.47,0,1434
12.50,8.40,10.72,1.23,0,1435
12.70,10,11.09,0.79,0,1436
17.70,9.70,12.25,1.87,0,1437
13,9,10.92,1.19,0,1438
12.20,9,10.67,1.03,0,1439
14.60,9,11.05,1.40,0,1440
13.40,10,11.45,0.76,0,1441
13.40,9.50,10.73,0.99,0,1442
13.70,9.90,11.39,1.14,0,1443
12.50,9.10,11.08,0.87,0,1444
13.70,9,10.73,1.04,0,1445
11.40,8.20,10.04,0.84,0,1446
12.50,8.10,10.61,1.15,0,1447
12.30,8.10,10.22,1.03,0,1448
11,6.80,9.56,1.18,0,1449
13.70,8.90,10.69,1.33,0,1450
12.10,7.50,10.01,1.16,0,1451
11.10,8.40,10.14,0.77,0,1452
13.10,8.90,11.03,1.22,0,1453
11.90,7.70,9.66,1.27,0,1454
12.60,7.70,10.58,1.30,0,1455
12.30,9.10,10.29,0.93,0,1456
12,10,10.93,0.56,0,1457
12.60,8.10,10.85,1.24,0,1458
13,7.50,10.16,1.26,0,1459
13.80,8.60,10.48,1.28,0,1460
12.20,9.80,10.92,0.70,0,1461
12.40,9.70,10.99,0.72,0,1462
15.60,9.60,11.66,1.39,0,1463
12.70,8.50,10.25,1.21,0,1464
13.20,9.10,11.24,1.21,0,1465
11.60,8.20,10.06,0.94,0,1466
13.70,9.40,11.38,1.01,0,1467
14.60,9.50,11.55,1.10,0,1468
13.40,9,11.04,1.27,0,1469
14.60,9.60,11.62,1.50,0,1470
12.50,8.50,10.23,1.12,0,1471
14.50,9.10,11.22,1.59,0,1472
12.80,7.10,10.51,1.31,0,1473
13.70,8.30,10.58,1.38,0,1474
10.70,7.30,9.06,0.93,0,1475
11.90,9.20,10.58,0.82,0,1476
13.50,9.30,11.34,1.11,0,1477
10.50,8,9.43,0.74,0,1478
12.90,8.30,10.37,1.30,0,1479
10.30,7.70,8.98,0.75,0,1480
12.50,9.60,11.03,0.73,0,1481
13.10,8.70,10.95,1.16,0,1482
12.60,8.50,10.37,1.20,0,1483
11.50,7.90,9.60,1.06,0,1484
11.10,7.80,9.54,1.04,0,1485
12,9.30,10.94,0.88,0,1486
17,9.30,11.94,1.99,0,1487
12,7.50,10.13,1.20,0,1488
14.40,8.40,10.89,1.53,0,1489
12.80,9.40,10.95,0.96,0,1490
12.70,8.40,10.45,0.98,0,1491
12.40,8.70,10.06,0.95,0,1492
13.50,8.30,10.40,1.30,0,1493
12.90,8.40,10.77,1.15,0,1494
12.60,8,10.73,1.21,0,1495
15.30,8,10.92,1.60,0,1496
12.90,7.80,11.03,1.16,0,1497
12.40,8.70,10.45,1.20,0,1498
16,9.80,13.03,1.74,0,1499
12.90,8.50,10.66,1.13,0,1500
12.50,9,10.65,0.93,0,1501
13.40,8.40,10.48,1.12,0,1502
13.80,7.30,10.54,1.33,0,1503
13.70,7.90,10.69,1.67,0,1504
14.60,9.30,11.14,1.27,0,1505
12.10,7.50,10.28,1.23,0,1506
13.90,8.90,11.07,1.52,0,1507
13.40,8.30,10.07,1.37,0,1508
14.30,9,11.07,1.44,0,1509
13.70,7.70,10.19,1.18,0,1510
11.70,7.30,9.76,1.13,0,1511
12.40,8.10,10.46,1.14,0,1512
13.20,7.80,10.85,1.63,0,1513
12.80,8.50,10.27,1.15,0,1514
10.70,8.30,9.73,0.59,0,1515
12.70,8.50,10.37,1.03,0,1516
14.80,9.40,11.63,1.45,0,1517
11,7.20,8.99,0.91,0,1518
12.10,8.30,10.01,1.01,0,1519
11.90,8.30,9.80,1.04,0,1520
11.70,9.30,10.30,0.78,0,1521
11.10,6.70,9.53,0.99,0,1522
11.40,7.70,10,1.06,0,1523
12.30,7.60,10.43,1.20,0,1524
12.90,7.60,10.14,1.45,0,1525
11.60,7.90,9.99,1.10,0,1526
13.20,8.80,11.53,1.22,0,1527
10.30,7.30,8.90,1.01,0,1528
12.80,8,10.48,1.30,0,1529
13.60,8.10,10.53,1.16,0,1530
10.50,7,8.94,0.94,0,1531
10.90,7.50,9.57,0.94,0,1532
12.50,7.70,10.22,1.19,0,1533
20.70,7.70,11.40,3.15,0,1534
11.80,7.30,9.98,1.23,0,1535
11.40,8.70,9.74,0.71,0,1536
11.60,8.10,9.90,0.94,0,1537
11.80,7.50,9.75,1.28,0,1538
12.20,9.40,10.62,0.88,0,1539
13.70,7.90,11.02,1.34,0,1540
14.70,9.30,11.04,1.29,0,1541
12.80,8.70,10.86,1.03,0,1542
12.90,7.50,9.93,1.40,0,1543
11.80,8.70,10.07,0.86,0,1544
13.40,8.70,10.92,1.50,0,1545
13.80,9.20,11.48,1.68,0,1546
15.50,9.10,10.91,1.33,0,1547
44.30,7.90,12.37,7.63,0,1548
13.30,8.20,10.56,1.24,0,1549
13.50,9.10,11.05,1.15,0,1550
13.50,8.80,11.09,1.29,0,1551
12.60,9.20,11.01,1.11,0,1552
12.80,7.90,10.52,1.30,0,1553
12.80,7.90,10.71,1.37,0,1554
13.50,7.20,10.49,1.39,0,1555
14.50,8,10.98,1.49,0,1556
12.70,8.20,10.45,1.52,0,1557
13,8.80,10.66,0.95,0,1558
12.40,7.80,10.16,1.31,0,1559
12.20,8,10,1.21,0,1560
14.30,8.60,11.38,1.86,0,1561
11.90,8.90,10.30,0.83,0,1562
13.40,8,10.91,1.24,0,1563
13.40,8.80,10.50,1.25,0,1564
14.50,9.20,12.08,1.83,0,1565
12.30,8.80,10.68,1.01,0,1566
12.10,7.20,9.89,1.11,0,1567
11.40,8.20,9.68,0.91,0,1568
13.10,7.70,9.69,1.45,0,1569
12.50,7.70,9.99,1.36,0,1570
11.50,8.40,9.94,0.79,0,1571
12.70,7.80,10.42,1.12,0,1572
17.30,7.90,10.21,1.98,0,1573
13,8,10.08,1.26,0,1574
13.50,9.80,11.48,1.17,0,1575
12.20,8.40,9.80,1.13,0,1576
12.80,9.60,10.86,0.98,0,1577
13.90,10,11.65,1.04,0,1578
10.90,7.80,9.43,0.80,0,1579
13.70,8,11.09,1.37,0,1580
13.10,9.20,11.21,1.10,0,1581
12.40,7.90,10.17,1.12,0,1582
12.70,9.30,10.67,0.87,0,1583
12.20,7.90,9.73,1.01,0,1584
16.60,8.60,11.66,2.29,0,1585
12.70,8.40,10.98,0.96,0,1586
13.50,9.10,11.10,1.35,0,1587
17.30,6,10,2.27,0,1588
14.40,7.20,10.17,1.54,0,1589
14.70,7.70,10.92,1.68,0,1590
12,9,10.61,0.84,0,1591
14,9,10.99,1.25,0,1592
12.30,9.40,10.82,0.72,0,1593
13.50,8.20,11.03,1.31,0,1594
14.60,8.50,11.62,1.91,0,1595
12.10,9.10,10.54,0.97,0,1596
12.80,9.90,11.08,0.80,0,1597
13.90,9.30,10.78,1.29,0,1598
15.50,8.70,11.54,1.60,0,1599
11.60,7,9.67,1.10,0,1600
10.70,7.40,9.24,0.83,0,1601
13,8,10.26,1.45,0,1602
11.20,7.70,9.31,0.92,0,1603
21.80,7.30,10.58,2.83,0,1604
12,8,9.51,1.12,0,1605
18.70,7.70,11.39,3.26,0,1606
11.40,7.80,9.55,0.91,0,1607
12.30,8.80,9.95,0.92,0,1608
12.40,8.20,9.62,1.02,0,1609
13.70,7.90,10.80,1.67,0,1610
11.70,8.90,10.40,0.81,0,1611
13,9.20,10.74,0.96,0,1612
12.10,7.30,9.71,1.18,0,1613
14,8.80,11.70,1.37,0,1614
12.40,8.30,10.35,0.93,0,1615
10.30,7.20,9.36,0.81,0,1616
11.70,7.10,9.55,0.97,0,1617
12.50,9.60,10.82,0.93,0,1618
14,8.90,10.56,1.43,0,1619
17.20,9.20,11.80,1.96,0,1620
13,8.60,10.46,1.34,0,1621
11.40,7.50,9.87,1.13,0,1622
12.70,8,10.33,1.23,0,1623
16.10,8.50,11.63,2.12,0,1624
11.50,8.30,10.06,0.85,0,1625
12.60,9.40,10.79,0.98,0,1626
13.60,8.30,10.36,1.34,0,1627
15.20,9,12.19,1.72,0,1628
12.50,9.20,11.03,1.06,0,1629
11,8.50,9.81,0.67,0,1630
11,7.50,9.66,0.83,0,1631
12.40,8.80,10.59,1.08,0,1632
11.60,7.20,9.87,0.95,0,1633
12.30,8.10,9.95,1.20,0,1634
12.30,6.40,9.70,1.38,0,1635
12.30,7.90,9.87,1.02,0,1636
10.20,7.20,9.17,0.74,0,1637
10.40,7.60,9.10,0.89,0,1638
12,7.30,10.36,1.36,0,1639
11.30,7.30,8.84,1.03,0,1640
11.60,7.60,9.81,1.11,0,1641
11.20,8.20,9.37,0.74,0,1642
14.20,9.30,11.35,1.24,0,1643
11.60,7,9.49,1.05,0,1644
12.10,9,10.22,0.82,0,1645
13.70,8.10,9.88,1.24,0,1646
12.50,8.30,10.16,1.08,0,1647
12.50,7.50,10.27,1.42,0,1648
12.10,8.40,9.90,1.02,0,1649
26.80,8.50,12.03,3.65,0,1650
12,9.60,10.70,0.77,0,1651
12.80,9,10.38,1.01,0,1652
12.90,8.10,10.15,1.09,0,1653
13.80,9.60,11.37,1.21,0,1654
13.60,8.70,10.56,1.16,0,1655
13.70,8.80,11.32,1.16,0,1656
13,8.40,10.82,1.29,0,1657
13.80,8.30,11.55,1.37,0,1658
13.30,9.10,11.06,1.13,0,1659
12.40,8.50,10.63,0.98,0,1660
11.70,8.10,9.68,1.03,0,1661
12.90,9,11.03,1.15,0,1662
13.90,7.70,10.68,1.38,0,1663
12.70,8.60,10.10,0.93,0,1664
11.80,8.80,10.55,0.88,0,1665
12.80,9.80,11.26,0.95,0,1666
12.20,8.90,10.27,0.79,0,1667
12.50,7.20,9.62,1.28,0,1668
13.40,7.10,10.50,1.52,0,1669
15.40,9.90,12.26,1.32,0,1670
12.80,8.60,10.48,1.04,0,1671
13.20,8.50,10.65,1.01,0,1672
11.60,7.40,9.40,1.19,0,1673
24.20,11.30,14.47,2.93,0,1674
12.10,9.50,10.62,0.71,0,1675
12.60,7.80,9.90,1.17,0,1676
13.20,9.30,11.17,1.03,0,1677
11.80,8,10.30,0.90,0,1678
12.20,7.50,9.74,0.94,0,1679
13.10,9.20,11.53,1.24,0,1680
13,8.90,10.57,1.12,0,1681
11.70,8.50,10.15,0.79,0,1682
13.70,8.20,10.04,1.17,0,1683
13.90,9.90,11.21,1.16,0,1684
13.60,8.70,10.76,1.28,0,1685
12.60,8.60,10.59,1.09,0,1686
12.40,8.90,10.73,1.04,0,1687
11.70,8.40,10.29,1.02,0,1688
16,10.60,12.19,1.25,0,1689
12.80,8.40,10.44,1.29,0,1690
12.60,9,10.65,1.05,0,1691
15.30,8.70,11.33,1.46,0,1692
11.80,8,9.61,0.98,0,1693
13.50,8.70,10.58,1.39,0,1694
11.90,8.70,10.41,0.88,0,1695
12.30,9.20,10.85,0.86,0,1696
11.40,7.90,9.67,1.09,0,1697
12.20,7.90,9.90,0.94,0,1698
12.30,7.50,10.15,1.08,0,1699
13.80,9.40,11.42,1.16,0,1700
13.20,8.60,10.75,1.26,0,1701
12.30,8.80,10.32,1.06,0,1702
10.20,7.50,8.96,0.75,0,1703
13.20,10.40,11.37,0.77,0,1704
13.70,8.60,11.01,1.23,0,1705
14.40,9.20,12.06,1.41,0,1706
13.80,8.30,11.53,1.37,0,1707
11.50,8.30,9.95,0.95,0,1708
12.90,8.50,11.01,1.36,0,1709
12.90,9.10,11.23,1.06,0,1710
12.80,9.30,11.18,1.07,0,1711
13.80,9.40,11.32,1.29,0,1712
13.60,8.90,11.16,1.16,0,1713
13.50,9.30,11.16,1.04,0,1714
13.10,8.20,10.29,1.23,0,1715
13.50,10.20,11.89,1.05,0,1716
12.90,9.90,11.17,0.90,0,1717
13,9.80,11.04,0.89,0,1718
13.80,10,11.77,1.24,0,1719
12.10,7.80,10,1.12,0,1720
19.50,10.30,12.67,2.17,0,1721
12.80,9.40,10.87,0.97,0,1722
12.30,8.80,10.11,0.98,0,1723
18.10,9.20,12.04,2.29,0,1724
12.50,8.30,10.18,1.16,0,1725
14.40,9.50,11.93,1.21,0,1726
18.50,8.50,10.77,2.10,0,1727
13.50,8.80,10.41,1.03,0,1728
12.70,9.30,10.91,0.90,0,1729
11.40,8.60,9.92,0.91,0,1730
13.40,9.80,11.68,1.09,0,1731
11.70,9.50,10.60,0.70,0,1732
12.20,8.10,10.01,1.19,0,1733
12.90,8.90,11,1.14,0,1734
12.50,7.70,10.20,1.23,0,1735
12.20,8.30,10.06,1.02,0,1736
11.90,8.80,10.08,0.87,0,1737
12.40,7.80,10.18,1.20,0,1738
12.10,9.40,10.45,0.85,0,1739
17.10,9.70,12.15,1.66,0,1740
15.80,7.70,10.74,1.72,0,1741
12.40,8.40,10.32,1.12,0,1742
17.80,7.50,10.90,2.15,0,1743
11.70,8.80,10.36,0.91,0,1744
13.20,9.10,10.76,1.09,0,1745
13.50,8.30,10.57,1.26,0,1746
12.90,8.90,11.02,1.10,0,1747
12.50,9.60,10.99,0.89,0,1748
11.70,7.50,9.48,1.08,0,1749
12.80,9.20,10.91,1.12,0,1750
11.80,7,10.18,1.11,0,1751
11.60,8.50,10.12,0.90,0,1752
12.90,8.10,10.76,1.05,0,1753
12.10,7.90,9.56,1.10,0,1754
12.70,9.30,10.86,0.93,0,1755
12.60,8.40,10.14,1.33,0,1756
12.20,9.30,10.77,0.95,0,1757
11.10,7.70,9.45,1.08,0,1758
11.40,7.50,9.78,1.02,0,1759
13.50,9,11.52,1.32,0,1760
12,7.50,9.73,1.15,0,1761
11.60,8.10,9.97,0.78,0,1762
27.30,9.50,11.99,3.77,0,1763
13,9.10,10.80,1.10,0,1764
11.30,7.60,9.65,1.02,0,1765
11.80,8.80,10.32,0.94,0,1766
12.20,8.40,9.74,0.95,0,1767
14.60,9.50,12.01,1.24,0,1768
20.40,8.70,10.88,2.50,0,1769
14.10,8.40,10.48,1.35,0,1770
10.90,8.20,10.09,0.88,0,1771
11.60,7.30,9.87,1.11,0,1772
13.50,8.10,10.53,1.23,0,1773
12.30,8.50,10.41,1.04,0,1774
11.80,8.60,10.32,0.87,0,1775
11.30,7.30,9.78,1.05,0,1776
18.80,8.70,11.05,2.05,0,1777
11.70,8.70,10.01,0.78,0,1778
10.80,8,9.33,0.85,0,1779
11.50,6.80,9.72,1.07,0,1780
11.50,7.50,8.94,0.93,0,1781
24.10,9,12.18,3.97,0,1782
12.40,7.30,9.45,1.21,0,1783
11.70,8.10,9.81,1.02,0,1784
13.40,7.70,10.07,1.30,0,1785
13.20,7.50,10.12,1.17,0,1786
13.40,9.40,11.04,1.22,0,1787
11.90,7.50,9.76,1.23,0,1788
12.30,7.60,10.19,1.21,0,1789
12.90,8.70,10.07,1.16,0,1790
12.10,8.20,9.74,1.11,0,1791
12.30,9.30,10.55,0.81,0,1792
13.90,7.90,10.30,1.51,0,1793
11.80,8.20,10.27,1.19,0,1794
12.60,7.60,10.33,1.03,0,1795
11.90,7.50,9.70,1.25,0,1796
13.10,9.30,10.73,0.99,0,1797
12.60,6.50,8.94,1.30,0,1798
10.60,5.90,9.06,1.10,0,1799
12.20,8,9.72,0.98,0,1800
11.90,7.40,9.09,1.33,0,1801
16,8.50,10.42,1.60,0,1802
12.20,7.50,9.78,1.32,0,1803
10.90,8.30,9.58,0.84,0,1804
12.30,8.50,10.04,0.99,0,1805
10.80,6.90,9.22,1.07,0,1806
11.80,8,9.74,0.94,0,1807
11.60,6.40,9.42,1.20,0,1808
11.50,8,9.60,1.09,0,1809
12.70,7.70,9.92,1.24,0,1810
13.40,7.30,9.80,1.92,0,1811
11.80,7.80,9.41,1.04,0,1812
10.90,7.90,9.43,0.80,0,1813
13,8.40,10.03,1.09,0,1814
11.80,8.50,9.69,0.95,0,1815
11.80,8.40,10.23,0.95,0,1816
13.50,7.90,9.82,1.37,0,1817
12.80,9.10,10.69,1.02,0,1818
11.80,8.10,10.20,1.20,0,1819
11.40,8.10,9.74,0.85,0,1820
12.30,8.10,10.36,1.07,0,1821
14.70,7.10,9.88,1.47,0,1822
14,10,11.48,1.12,0,1823
12.50,8.10,9.88,1.16,0,1824
13.10,8.90,10.73,1.24,0,1825
13.60,8.40,10.34,1.20,0,1826
11.10,7.20,8.88,1.20,0,1827
12.80,8.90,10.28,1.01,0,1828
11.50,7.20,9.92,1.26,0,1829
14.40,9.90,11.58,1.20,0,1830
14.10,7.70,10.33,1.46,0,1831
12.20,8,10.44,1.09,0,1832
12.40,8,10.36,1.03,0,1833
11.80,8.10,9.81,1.03,0,1834
12.20,8.70,10.32,0.96,0,1835
11.10,8.20,9.50,1,0,1836
12.10,8.70,10.65,0.92,0,1837
13.70,7.70,9.42,1.57,0,1838
13,8.10,10.17,1.22,0,1839
12.30,8.30,9.56,1.05,0,1840
11.80,7.90,9.35,1.26,0,1841
10.90,6.40,8.43,1.06,0,1842
11.30,7.40,9.05,1.03,0,1843
11.10,7.20,9.27,1.16,0,1844
13.40,8.90,11.16,1.13,0,1845
10,7.50,8.90,0.72,0,1846
11.90,7.50,9.12,1.12,0,1847
14.30,7.50,10.40,1.52,0,1848
11.90,7.10,9.68,1.14,0,1849
10.80,7.90,9.22,0.87,0,1850
10.40,7.20,8.87,0.90,0,1851
10.70,7.10,9.18,1.04,0,1852
13.10,7.60,10.15,1.28,0,1853
11.60,7.90,9.50,1.10,0,1854
11.60,8.50,9.86,0.94,0,1855
12.20,7.50,9.16,1.19,0,1856
10.40,7.30,9.12,0.77,0,1857
13.20,8.60,10.60,1.14,0,1858
11.70,7.50,9.73,1.03,0,1859
12.80,9.20,10.63,0.96,0,1860
12.90,9,10.44,0.92,0,1861
13.40,8.30,10.64,1.58,0,1862
16.80,9.80,13.08,1.53,0,1863
12.80,7.90,10.09,1.28,0,1864
11.50,7.90,9.49,0.95,0,1865
17,7.50,9.52,1.94,0,1866
12.20,8.50,10.14,1.16,0,1867
11.70,9.20,10.52,0.74,0,1868
13.60,8.80,10.61,1.04,0,1869
13.30,9.10,10.94,1.29,0,1870
12.70,8.80,10.52,1.08,0,1871
12,8.90,10.49,1.03,0,1872
13.50,9.90,11.53,1.07,0,1873
12.80,9,10.61,1.03,0,1874
13.70,9.10,10.99,1.40,0,1875
12.50,7.80,10.12,1.22,0,1876
12.70,9.10,10.67,1.15,0,1877
16.30,9.70,12.10,1.58,0,1878
12.80,8.70,10.42,0.98,0,1879
13.80,9.20,10.94,1.24,0,1880
13.20,9.40,11.10,0.95,0,1881
12.20,7.40,10.40,1.29,0,1882
13.70,7.50,10.83,1.42,0,1883
13.60,8.60,10.30,1.19,0,1884
13.60,9.10,11.28,1.14,0,1885
12.50,8.10,10.53,1.08,0,1886
12.30,8.30,10.14,0.99,0,1887
13,8.70,10.63,1.25,0,1888
13.40,8.10,9.90,1.28,0,1889
14,8.60,10.49,1.43,0,1890
16.80,8,11.98,1.90,0,1891
12.40,8.50,10.17,1.07,0,1892
10.40,7,8.41,0.90,0,1893
11.80,6.70,8.41,1.16,0,1894
13.10,8.20,9.84,1.29,0,1895
11.80,8.10,9.90,0.84,0,1896
12.90,9,10.21,0.90,0,1897
11.50,7.80,8.97,0.86,0,1898
15.20,8.70,11.18,2.05,0,1899
12.20,8.60,10.10,1.12,0,1900
13.20,7.30,9.90,1.46,0,1901
11.30,8.10,9.80,1.04,0,1902
15.20,7,10.72,1.64,0,1903
12.70,8.50,10.29,1.23,0,1904
14.30,8,9.81,1.39,0,1905
13,8,10.02,1.15,0,1906
11.70,7.90,10.36,1.03,0,1907
10.70,5.40,8.34,1.54,0,1908
12,7.60,10.12,1.22,0,1909
13,9.60,10.94,0.84,0,1910
11.40,7.80,9.77,1.11,0,1911
12.60,8.90,9.92,0.88,0,1912
12.60,8.10,10.27,1.22,0,1913
12.50,7.90,9.85,1.28,0,1914
12.80,8.40,10.30,1.20,0,1915
12.40,8.10,10.46,1.23,0,1916
12.10,8,9.75,1.23,0,1917
12.40,8.20,10.59,1.09,0,1918
12.60,6.90,9.72,1.43,0,1919
11.50,8.60,10.11,0.79,0,1920
12.40,8,10.32,1.10,0,1921
12.10,7.60,9.88,1.05,0,1922
16.40,9,11.49,2.04,0,1923
12.30,8.80,10.12,0.85,0,1924
10.90,7.40,9.28,0.89,0,1925
11.60,7.80,10.04,1,0,1926
11.60,6.20,9.15,1.15,0,1927
11.30,7.20,9.47,1.15,0,1928
11.40,6.90,9.33,1.07,0,1929
11.20,6.90,9.12,1.04,0,1930
11.30,7.50,9.38,1.02,0,1931
11.90,7.60,9.53,1.17,0,1932
11.90,7.50,9.58,1.30,0,1933
12.60,8.30,9.47,1.04,0,1934
12.30,7.80,9.55,1.02,0,1935
14.60,7.20,9.97,1.71,0,1936
12.10,8.90,10.07,0.83,0,1937
14,8.20,10.45,1.45,0,1938
12.80,8.60,10.12,1.13,0,1939
12.30,8.70,10.37,1.08,0,1940
11.80,8.20,10.22,1.02,0,1941
12.90,8.60,10.32,1,0,1942
12.70,8,10.10,1.28,0,1943
11.60,6.60,9.18,1.40,0,1944
13,9.50,10.96,0.87,0,1945
14.60,8.70,10.29,1.54,0,1946
11.40,7.60,9.20,0.98,0,1947
24.10,8.80,11.65,3.37,0,1948
12,8.50,10.23,1.03,0,1949
13.80,8.30,10.95,1.31,0,1950
11.50,6.90,9.51,1.28,0,1951
14.40,9.20,11.13,1.21,0,1952
12.80,9,10.62,1.08,0,1953
13,9.20,11.16,1.04,0,1954
12.30,8.30,10.05,0.99,0,1955
20.20,8.60,10.84,2.49,0,1956
12.20,8.90,10.24,0.90,0,1957
30.70,8.40,11.70,4.68,0,1958
11.80,6.40,9.72,1.34,0,1959
13.30,9.30,10.62,1.07,0,1960
13.10,7.20,10.17,1.26,0,1961
19.30,8,11.29,2.25,0,1962
12.20,7.60,9.77,1.09,0,1963
10.70,8.30,10,0.62,0,1964
12.90,6.40,9.27,1.45,0,1965
11.40,7.60,9.59,1.12,0,1966
12,7.20,10.32,1.26,0,1967
10.70,7.20,8.96,0.98,0,1968
11.10,8.10,9.64,0.86,0,1969
12.80,5.60,9.03,1.63,0,1970
11.40,7.40,9.30,1.01,0,1971
11.40,6.70,9.22,1.08,0,1972
10.60,7.10,8.98,1.01,0,1973
11.10,7.40,9.04,1.11,0,1974
11.50,6.90,8.58,1.12,0,1975
10.70,7.50,8.92,1.08,0,1976
12.30,8.50,10.12,1.16,0,1977
10.50,7.30,9,0.75,0,1978
11.80,7,9.56,1.17,0,1979
12.10,7.70,9.61,1.17,0,1980
9.70,7.20,8.45,0.73,0,1981
10.90,7,8.63,0.97,0,1982
11.10,7.30,9.62,1.08,0,1983
12,9,10.47,0.88,0,1984
11.50,7.90,9.91,0.95,0,1985
12.50,7.40,10.43,1.38,0,1986
14.30,7.60,9.27,1.56,0,1987
13.10,7.80,10.14,1.27,0,1988
13.90,6.60,9.81,1.58,0,1989
14.10,8,9.84,1.46,0,1990
12,7.20,9.20,1.29,0,1991
12.80,7.80,9.69,1.35,0,1992
12,6.80,9.48,1.39,0,1993
12.30,8.40,10.06,0.93,0,1994
11.40,7.90,9.30,0.86,0,1995
12.40,7.90,9.39,1.17,0,1996
13.20,7.90,9.70,1.40,0,1997
13.90,7.90,9.73,1.53,0,1998
17.50,8.20,10.09,1.91,0,1999
10.60,7.30,8.98,1.09,0,2000
13,6.20,9.73,1.40,0,2001
10.70,7.50,9,1.02,0,2002
11.40,7.80,9.64,0.94,0,2003
12.10,9.10,10.30,0.79,0,2004
10.30,7.20,8.42,1.09,0,2005
11,7.40,8.75,1.17,0,2006
13,6.90,10.13,1.58,0,2007
12,6.60,8.97,1.39,0,2008
12.30,7.60,9.40,1.16,0,2009
10.60,7.20,9.02,1.02,0,2010
12.90,7.60,9.74,1.35,0,2011
10.70,7.60,9.31,0.90,0,2012
11.70,7.70,9.74,1.23,0,2013
11.50,6.90,10.04,1.27,0,2014
24.20,8.10,10.96,3.49,0,2015
11.50,8.40,9.80,0.88,0,2016
11.10,8.50,9.97,0.79,0,2017
11.50,7.90,10.03,1.09,0,2018
13.60,8.40,11.06,1.26,0,2019
12.20,6.60,10.33,1.33,0,2020
12.30,9.30,10.52,0.87,0,2021
11.50,7.70,10.20,1.12,0,2022
10.70,5.80,8.58,1.19,0,2023
11.50,7.50,9.08,1.05,0,2024
12,6.60,9.55,1.43,0,2025
12.40,7.20,9.27,1.40,0,2026
12.20,8.20,9.75,0.94,0,2027
11.80,7.30,9.58,1.33,0,2028
12.60,7.80,9.25,1.10,0,2029
12.40,7.70,10.21,1.23,0,2030
12.10,6.30,9.78,1.42,0,2031
42.50,7.40,11.17,7.45,0,2032
12.40,8.10,10.07,1.07,0,2033
11.20,6.90,9.26,1.12,0,2034
13.80,7.20,10.13,1.47,0,2035
13.30,7.50,9.50,1.46,0,2036
11.90,7.20,10.22,1.17,0,2037
11.70,7.70,9.46,1.07,0,2038
12.30,7.50,9.84,1.19,0,2039
11.80,7.60,9.68,1.14,0,2040
13,9.20,10.78,1.06,0,2041
11.60,7.60,9.53,1.13,0,2042
13.90,8.30,9.98,1.36,0,2043
14.10,9.70,11.28,1.13,0,2044
10.20,7.70,9.29,0.69,0,2045
10.70,6.60,8.55,1.05,0,2046
12.20,7.30,9.64,1.31,0,2047
11.20,7.10,9.11,1.22,0,2048
11.20,7.40,9.21,1.05,0,2049
10.60,6.70,8.52,1.06,0,2050
11.20,7.60,9.16,0.92,0,2051
9.90,7.30,8.84,0.77,0,2052
10.20,5.70,8.57,1.17,0,2053
12.10,7.50,9.85,1.21,0,2054
10.30,7.60,9.07,0.80,0,2055
11.50,7.60,9.49,1.07,0,2056
11.40,8.30,9.58,0.93,0,2057
11.50,7.70,9.33,0.97,0,2058
10.90,7,8.80,0.98,0,2059
13,6.50,9.16,1.41,0,2060
10.30,6.80,8.62,1.05,0,2061
11.90,7,9.27,1.26,0,2062
10.60,7.60,9.18,0.89,0,2063
9.80,6.80,8.23,0.80,0,2064
10.30,6.80,8.60,0.84,0,2065
11,7.40,9.26,1.04,0,2066
10.90,7.50,8.85,1,0,2067
10.40,7.40,9.03,0.86,0,2068
21.20,16.60,18.71,1.26,0,2069
9.80,7.10,8.25,0.78,0,2070
14.20,6.60,9,1.52,0,2071
11.80,7.10,9.56,1.06,0,2072
11.80,7,9.32,1.22,0,2073
10.90,7.20,8.73,0.91,0,2074
11.60,8.70,9.83,0.75,0,2075
9.30,6.60,8.19,0.70,0,2076
11.60,7.40,8.96,0.95,0,2077
