M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.684,19.974,0.448,88.804,1.08,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.686,19.977,0.546,88.605,1.004,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.728,20.062,0.427,89.013,1.143,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.682,20.009,0.434,88.666,1.025,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.706,19.933,0.749,88.686,1.055,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.707,19.971,0.518,89.071,1.127,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.722,20.053,0.494,89.036,1.126,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.733,20.046,0.325,88.993,1.133,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.711,19.921,0.494,89.086,1.021,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.752,20.009,0.361,88.946,1.122,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.704,19.984,0.294,88.941,1.076,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.73,20.068,0.445,89.02,1.048,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.722,20.018,0.567,88.78,1.053,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.714,20.056,0.364,88.792,1.053,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.705,19.987,0.445,88.513,1.111,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.674,19.908,0.595,89.118,1.049,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.692,19.93,0.465,89.015,1.013,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.727,19.971,0.627,89.01,1.043,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.692,20.028,0.479,88.801,1.014,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.737,20.112,0.427,89.067,1.147,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.714,19.996,0.49,88.651,1.048,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.735,20.043,0.399,89.054,1.146,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.74,20.04,0.448,88.944,1.143,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.717,19.977,0.284,88.753,1.037,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.709,19.911,0.448,88.87,1.127,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.703,20.021,0.606,88.732,1.065,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.707,19.987,0.409,88.499,1.051,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.725,20.04,0.434,88.799,1.087,2025-03-14 22:26:59,73.0,31.0,25.2,28.04,1.58,0,73
0.751,20.065,0.476,88.846,1.141,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.706,20.006,0.539,89.131,1.045,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.707,20.056,0.273,88.923,1.086,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.713,19.924,0.389,88.992,1.003,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.724,19.996,0.487,89.116,1.18,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.745,20.09,0.441,89.123,1.133,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.709,20.009,0.41,89.088,1.069,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.701,19.921,0.508,89.252,1.046,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.716,20.087,0.487,89.002,1.048,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.717,19.999,0.521,88.866,1.157,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.736,20.084,0.539,88.993,1.186,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.721,19.94,0.546,89.14,1.118,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.734,20.012,0.389,88.99,1.081,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.737,20.109,0.34,88.992,1.148,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.742,20.131,0.515,88.861,1.138,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.741,20.147,0.388,88.871,1.156,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.711,20.05,0.455,88.955,1.061,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.703,19.971,0.49,88.897,1.057,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.738,20.16,0.381,88.773,1.159,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.727,19.918,0.535,88.873,1.146,2025-03-17 13:19:15,74.0,29.6,23.7,27.71,1.44,0,74
0.698,20.015,0.238,88.858,1.062,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.745,20.144,0.406,89.017,1.068,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.702,19.94,0.521,89.049,1.085,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.715,20.081,0.48,89.153,1.103,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.726,19.962,0.43,88.976,1.045,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.724,20.05,0.41,89.006,1.168,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.716,20.119,0.21,88.978,1.158,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.752,20.059,0.546,89.156,1.143,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.707,20.003,0.458,88.893,1.049,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.75,20.15,0.602,89.162,1.156,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.711,20.031,0.252,88.919,1.038,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.76,20.053,0.378,88.896,1.159,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.715,20.034,0.389,89.001,1.066,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.737,20.072,0.427,89.029,1.184,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.718,19.918,0.515,89.046,1.102,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.723,19.918,0.333,88.911,1.09,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.724,20.116,0.392,88.909,1.151,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.714,20.119,0.311,88.84,1.098,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.707,20.097,0.458,88.958,1.126,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.737,20.078,0.434,88.841,1.118,2025-03-17 19:59:24,75.0,33.1,25.6,28.86,1.79,0,75
0.696,19.99,0.49,89.034,1.014,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.735,19.993,0.525,89.334,1.085,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.716,19.943,0.56,89.051,1.107,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.721,20.021,0.423,89.037,1.115,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.739,20.04,0.585,89.069,1.164,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.695,19.984,0.392,88.81,0.999,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.702,19.981,0.564,88.806,1.027,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.716,20.015,0.546,88.908,1.11,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.714,20.018,0.577,88.745,1.052,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.701,20.015,0.458,89.091,1.149,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.697,19.977,0.438,88.765,1.038,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.697,19.927,0.381,89.396,1.066,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.729,19.962,0.396,89.178,1.086,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.711,19.924,0.539,88.696,1.045,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.7,19.943,0.56,89.176,1.047,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.692,19.984,0.585,88.95,1.029,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.704,19.937,0.5,88.838,1.045,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.675,19.933,0.581,88.79,1.047,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.735,19.911,0.623,89.111,1.103,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.706,20.046,0.406,89.177,1.034,2025-03-17 21:44:30,76.0,32.3,25.7,28.67,1.71,0,76
0.734,20.034,0.406,88.793,1.221,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.734,20.156,0.473,88.99,1.131,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.707,19.987,0.368,88.787,1.105,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.718,20.112,0.511,88.786,1.147,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.735,20.031,0.371,89.008,1.163,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.698,20.053,0.374,88.838,1.038,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.735,19.987,0.616,88.973,1.134,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.765,20.138,0.378,88.961,1.21,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.738,20.053,0.336,89.23,1.164,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.742,20.094,0.399,88.883,1.168,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.72,19.955,0.34,89.039,1.096,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.725,20.031,0.518,88.882,1.178,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.746,19.984,0.325,88.694,1.192,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.727,20.034,0.409,89.15,1.157,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.733,19.962,0.455,88.936,1.177,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.736,20.09,0.381,88.918,1.131,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.741,20.009,0.43,89.031,1.182,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.697,20.018,0.599,88.703,1.104,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.708,20.05,0.399,88.719,1.041,2025-03-18 11:09:30,77.0,31.9,27.0,28.65,1.34,0,77
0.728,20.056,0.521,88.984,1.117,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.693,20.012,0.329,88.718,1.052,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.725,20.043,0.486,89.131,1.077,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.731,20.087,0.483,89.043,1.219,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.733,20.006,0.392,88.938,1.166,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.728,19.984,0.444,88.882,1.093,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.695,19.987,0.71,88.924,1.013,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.7,19.918,0.458,88.942,1.116,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.734,19.965,0.381,88.95,1.172,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.72,20.046,0.542,89.19,1.091,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.71,19.965,0.441,89.154,1.093,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.726,20.037,0.322,89.035,1.14,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.696,19.937,0.564,88.872,1.101,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.75,20.065,0.56,88.987,1.172,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.734,20.059,0.424,89.152,1.108,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.742,20.021,0.465,88.903,1.138,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.729,19.977,0.504,88.913,1.178,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.717,20.087,0.427,88.872,1.086,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.749,20.075,0.465,88.963,1.163,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.708,20.084,0.56,89.044,1.135,2025-03-18 12:54:31,78.0,32.0,25.4,29.2,1.63,0,78
0.709,19.927,0.441,89.105,1.001,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.693,19.933,0.515,88.945,1.059,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.711,20.053,0.507,89.09,1.05,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.74,20.122,0.473,89.104,1.191,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.736,20.043,0.287,89.181,1.195,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.693,20.112,0.28,89.026,1.074,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.759,20.106,0.367,89.119,1.2,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.743,20.078,0.452,88.946,1.139,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.71,20.053,0.399,88.995,1.058,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.726,20.062,0.546,89.079,1.138,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.739,20.075,0.473,89.189,1.161,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.729,20.131,0.364,89.107,1.122,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.696,20.119,0.508,88.815,1.114,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.742,20.059,0.28,88.977,1.14,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.72,20.037,0.49,89.058,1.117,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.715,20.04,0.5,88.955,1.04,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.704,19.927,0.602,89.19,1.112,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.726,20.006,0.473,89.024,1.078,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.672,19.899,0.452,89.016,1.001,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.735,20.043,0.479,89.306,1.209,2025-03-18 19:34:41,79.0,31.4,23.6,28.05,1.95,0,79
0.689,20.015,0.511,88.998,1.079,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.73,20.119,0.518,89.107,1.085,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.692,19.99,0.581,89.242,1.02,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.737,20.112,0.455,89.109,1.184,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.688,19.946,0.301,89.352,1.021,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.751,20.147,0.466,89.108,1.134,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.687,20.141,0.354,89.004,1.001,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.7,19.943,0.466,89.103,1.076,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.694,20.138,0.539,89.065,1.061,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.691,20.009,0.368,89.172,1.09,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.732,20.16,0.452,89.172,1.148,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.699,20.103,0.465,88.774,1.098,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.691,20.009,0.588,89.152,1.052,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.707,20.003,0.346,88.985,1.085,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.695,19.99,0.511,88.887,1.085,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.715,20.131,0.465,89.208,1.094,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.731,20.065,0.525,89.13,1.155,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.721,20.065,0.532,89.366,1.16,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.687,19.993,0.532,88.804,1.081,2025-03-18 21:39:48,80.0,29.7,23.9,26.69,1.58,0,80
0.679,19.93,0.455,89.149,1.028,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.715,20.012,0.525,89.218,1.029,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.685,20.031,0.34,88.919,1.058,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.685,19.977,0.326,89.041,1.034,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.701,20.009,0.322,88.831,1.102,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.723,20.178,0.388,88.946,1.107,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.715,20.018,0.539,89.023,1.156,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.666,19.943,0.606,88.846,1.034,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.694,19.993,0.528,89.088,1.09,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.705,19.965,0.535,88.934,1.132,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.682,20.021,0.529,88.975,1.051,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.71,20.015,0.479,88.984,1.108,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.73,20.031,0.458,89.123,1.126,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.7,19.874,0.567,89.225,1.138,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.664,19.905,0.62,88.96,1.003,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.714,19.962,0.585,89.043,1.112,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.711,20.012,0.571,88.952,1.164,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.722,19.962,0.434,88.922,1.129,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.694,20.034,0.7,89.057,1.016,2025-03-19 11:26:42,81.0,28.6,22.1,25.57,1.42,0,81
0.699,20.1,0.462,88.891,1.1,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.71,19.996,0.539,88.757,1.06,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.714,20.078,0.542,88.654,1.052,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.675,20.075,0.409,88.829,1.006,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.7,20.006,0.284,88.793,1.028,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.747,20.175,0.35,88.763,1.115,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.732,20.163,0.308,88.815,1.101,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.734,20.087,0.501,89.086,1.062,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.735,20.034,0.549,88.769,1.233,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.729,20.138,0.332,89.045,1.191,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.692,20.053,0.458,89.018,1.118,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.742,20.116,0.581,88.884,1.189,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.724,20.207,0.431,88.743,1.145,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.732,20.081,0.486,88.864,1.177,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.689,19.94,0.455,88.63,1.071,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.703,20.031,0.493,88.881,1.067,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.743,20.156,0.458,88.753,1.157,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.737,20.094,0.378,88.498,1.151,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.733,20.05,0.438,88.702,1.183,2025-03-19 13:06:44,82.0,83.8,24.0,30.65,12.68,0,82
0.696,19.921,0.497,89.034,1.081,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.684,19.962,0.325,88.924,1.038,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.693,19.937,0.427,88.982,1.105,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.695,20.1,0.42,88.734,1.118,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.707,19.987,0.497,88.84,1.084,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.706,20.207,0.427,88.75,1.081,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.689,19.946,0.43,88.976,1.061,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.72,20.144,0.515,88.799,1.157,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.743,20.134,0.41,89.0,1.175,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.7,20.034,0.539,89.306,1.114,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.708,20.018,0.494,89.017,1.048,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.714,20.147,0.413,89.065,1.09,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.695,19.977,0.5,89.434,1.012,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.682,19.959,0.431,89.036,1.072,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.713,20.103,0.378,89.009,1.17,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.72,20.009,0.399,88.975,1.084,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.704,20.031,0.441,88.845,1.122,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.678,19.959,0.409,89.059,1.058,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.689,19.977,0.42,88.914,1.039,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.731,20.009,0.644,89.131,1.189,2025-03-19 19:21:53,83.0,29.6,24.0,26.98,1.68,0,83
0.691,19.999,0.542,88.499,1.062,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.755,20.053,0.473,89.33,1.128,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.719,19.952,0.402,88.836,0.991,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.682,20.009,0.424,88.98,1.052,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.719,19.993,0.371,88.798,1.128,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.732,20.1,0.343,89.048,1.165,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.712,20.028,0.392,88.6,1.081,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.697,19.984,0.595,88.732,1.035,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.707,20.112,0.511,88.939,1.039,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.72,19.927,0.536,89.222,1.1,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.704,20.018,0.396,88.867,1.026,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.725,20.116,0.35,89.059,1.089,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.714,20.087,0.448,89.334,1.094,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.737,20.116,0.431,88.975,1.098,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.732,19.977,0.319,89.035,1.092,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.734,20.065,0.466,89.231,1.068,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.695,20.009,0.539,89.172,1.027,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.699,19.974,0.602,88.775,1.046,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.699,20.09,0.521,88.715,1.002,2025-03-20 14:35:00,84.0,31.6,24.6,27.73,1.96,0,84
0.724,20.147,0.409,89.036,1.112,2025-03-20 19:15:09,85.0,31.6,25.2,28.28,1.84,0,85
